Institute,Academic Program Name,Quota,Seat Type,Gender,Avg_Closing_Rank,Min_Closing_Rank,Max_Closing_Rank,Std_Dev_Closing_Rank,Closing_Rank_2024_R1.0,Closing_Rank_2024_R2.0,Closing_Rank_2024_R3.0,Closing_Rank_2024_R4.0,Avg_Opening_Rank
Indian Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1388.6,1207.0,1487.0,108.12461945983131,1487.0,1487.0,1487.0,1487.0,983.5
Indian Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,646.2,593.0,681.0,34.59865122611958,681.0,681.0,681.0,681.0,361.6
Indian Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),570.0,444.0,654.0,108.44353369380767,444.0,444.0,444.0,444.0,570.0
Indian Institute of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,353.0,315.0,404.0,39.04413457159019,376.0,404.0,404.0,404.0,215.1
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),4419.0,4419.0,4419.0,0.0,4419.0,4419.0,4419.0,4419.0,4419.0
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,1679.0,1679.0,1679.0,0.0,1679.0,1679.0,1679.0,1679.0,1461.0
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),7900.0,7900.0,7900.0,0.0,7900.0,7900.0,7900.0,7900.0,7900.0
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,4798.25,4691.0,4834.0,71.50000000000007,4691.0,4834.0,4834.0,4834.0,4359.5
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),20599.0,20599.0,20599.0,0.0,20599.0,20599.0,20599.0,20599.0,18413.0
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,10174.0,10174.0,10174.0,0.0,10174.0,10174.0,10174.0,10174.0,6772.0
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),3751.0,3751.0,3751.0,0.0,3751.0,3751.0,3751.0,3751.0,3751.0
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,2742.0,2658.0,2770.0,56.000000000000036,2658.0,2770.0,2770.0,2770.0,2219.0
Indian Institute of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,1426.75,1240.0,1489.0,124.5,1240.0,1489.0,1489.0,1489.0,1426.75
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2148.6,2055.0,2289.0,120.83708040167139,2289.0,2289.0,2289.0,2289.0,2148.6
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,960.6,917.0,998.0,34.20916056653052,945.0,998.0,998.0,998.0,850.4
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5647.1,5057.0,6611.0,767.2236310229241,6296.0,6611.0,6611.0,6611.0,5119.4
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2587.1,2431.0,2695.0,94.0383491513494,2589.0,2674.0,2695.0,2695.0,2006.2
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12892.4,12614.0,13353.0,339.8866477714788,12986.0,13353.0,13353.0,13353.0,11624.1
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6433.8,6160.0,6695.0,235.48852295694638,6160.0,6191.0,6191.0,6191.0,4578.6
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2356.2,2085.0,2763.0,350.1176944971505,2763.0,2763.0,2763.0,2763.0,2356.2
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1603.2,1504.0,1661.0,60.84004529182331,1595.0,1595.0,1595.0,1595.0,1346.6
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1281.0,1171.0,1446.0,142.00938936093863,1446.0,1446.0,1446.0,1446.0,1281.0
Indian Institute of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,796.1,682.0,876.0,71.00305157761417,805.0,876.0,876.0,876.0,703.6
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1758.9,1599.0,1874.0,88.84499610745297,1599.0,1874.0,1874.0,1874.0,1758.9
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,797.5,754.0,833.0,32.46279922208393,832.0,833.0,833.0,833.0,698.8
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4869.2,4380.0,5603.0,631.5544843215561,5603.0,5603.0,5603.0,5603.0,4070.6
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2185.6,2134.0,2241.0,48.77431017793415,2134.0,2142.0,2142.0,2142.0,1964.4
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),11761.1,11601.0,12036.0,190.3338879151293,11601.0,12036.0,12036.0,12036.0,10840.2
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5350.0,5196.0,5561.0,156.53114706025764,5196.0,5196.0,5196.0,5196.0,4184.2
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,170.71428571428572,127.0,178.0,19.27618812347059,127.0,0.0,0.0,0.0,170.71428571428572
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2137.6,2041.0,2202.0,83.14004249858593,2041.0,2041.0,2041.0,2041.0,2137.6
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1319.2,1273.0,1375.0,43.7716295739096,1293.0,1293.0,1293.0,1293.0,1088.4
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1102.0,922.0,1372.0,232.379000772445,1372.0,1372.0,1372.0,1372.0,1102.0
Indian Institute of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,619.0,491.0,799.0,135.63349307764827,687.0,799.0,799.0,799.0,541.4
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3868.6,3744.0,3982.0,104.18701134658453,3744.0,3768.0,3768.0,3768.0,3868.6
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1992.2,1846.0,2163.0,92.19520353877174,1846.0,1958.0,1958.0,1958.0,1783.2
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8651.2,8292.0,9190.0,463.7252059859013,9190.0,9190.0,9190.0,9190.0,8631.0
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,5163.0,4875.0,5391.0,207.81455408341566,4875.0,5062.0,5127.0,5127.0,4303.6
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),19617.4,18898.0,20579.0,751.1212655460852,20153.0,20579.0,20579.0,20579.0,18866.7
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11434.6,10959.0,12295.0,455.5395335935913,10959.0,11041.0,11041.0,11041.0,9821.3
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),4210.5,4031.0,4290.0,123.89444431988598,4290.0,4290.0,4290.0,4290.0,4210.5
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2842.7,2712.0,2976.0,116.39019622707829,2764.0,2780.0,2780.0,2780.0,2498.8
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1629.0,1629.0,1629.0,0.0,,,,,1629.0
Indian Institute of Technology Patna,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1296.4,1241.0,1376.0,62.14713723629323,1342.0,1376.0,1376.0,1376.0,1064.4
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1624.6,1485.0,1661.0,73.58925042271987,1658.0,1658.0,1658.0,1658.0,1624.6
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,663.9,656.0,679.0,10.450412006763719,658.0,679.0,679.0,679.0,579.9
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4273.4,4077.0,4568.0,253.5513097317122,4568.0,4568.0,4568.0,4568.0,3491.4
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1992.8,1799.0,2125.0,120.74656654883952,1799.0,1939.0,1939.0,1939.0,1418.0
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9356.4,8952.0,9830.0,410.8119872750662,9830.0,9830.0,9830.0,9830.0,7700.6
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4574.9,4508.0,4612.0,38.4807311087857,4508.0,4575.0,4575.0,4575.0,3422.4
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,180.0,180.0,180.0,0.0,180.0,180.0,180.0,180.0,180.0
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1990.6,1767.0,2161.0,159.81739579908063,2161.0,2161.0,2161.0,2161.0,1990.6
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1268.8,1187.0,1329.0,70.70564962496908,1187.0,1187.0,1187.0,1187.0,855.0
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1352.6,1347.0,1361.0,7.229568912920491,1361.0,1361.0,1361.0,1361.0,1352.6
Indian Institute of Technology Patna,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,675.8,554.0,841.0,117.79058630562216,603.0,841.0,841.0,841.0,515.5
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3370.7,3095.0,3421.0,100.78475413804745,3095.0,3362.0,3362.0,3362.0,3006.4
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1600.8,1489.0,1671.0,75.1913115548155,1510.0,1620.0,1620.0,1620.0,1458.6
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8014.5,7462.0,8469.0,383.2490487050597,8203.0,8469.0,8469.0,8469.0,6866.6
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4030.6,3853.0,4222.0,133.68719709331432,3919.0,3999.0,3999.0,3999.0,3086.8
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),18897.2,18585.0,19361.0,327.3230819847567,18815.0,19361.0,19361.0,19361.0,16702.6
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10213.1,9876.0,10562.0,287.2944482582285,9876.0,9975.0,9975.0,9975.0,8057.0
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3677.0,3328.0,3905.0,217.73531332024825,3827.0,3905.0,3905.0,3905.0,3023.0
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2322.3,2155.0,2450.0,113.67209175714346,2221.0,2319.0,2320.0,2320.0,1886.0
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1685.3333333333333,1516.0,1770.0,131.1650359915578,1770.0,1770.0,1770.0,1770.0,1685.3333333333333
Indian Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1056.9,995.0,1088.0,35.871530029630286,1086.0,1088.0,1088.0,1088.0,920.8
Indian Institute of Technology Patna,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),4032.3,3961.0,4083.0,48.00937408465136,3961.0,4022.0,4022.0,4022.0,4032.3
